School ID,School Name,ncessch,school_id,school_name,leaid,latitude,longitude,census_tract,college_enroll_pct,salaries_crdc,free_or_reduced_price_lunch,teachers_certified_fte_crdc,counselors_fte_crdc,law_enforcement_fte_crdc,enrl_AP_crdc,FY 2017 Ending Budget,food_stamps,above_pov_rate,internet_rate,emp_rate_25_64,median_earnings,ds_pm_pred
610513,AIR FORCE HS,170993006055,6055,Air Force Academy High School,1709930,41.827898,-87.632962,17031340600,0.6890000000000001,2223381.25,228.0,21.0,2.0,0.0,37,3703462,226,28.599999999999994,38.7409200968523,65.9,13421,69.51259999999999
609691,NORTH-GRAND HS,170993005074,5074,North-Grand High School,1709930,41.912521,-87.735313,17031230500,0.685,5013560.5,922.0,63.0,4.0,0.0,136,9469949,433,61.8,62.45551601423488,97.2,23232,72.6627
609759,CLEMENTE HS,170993001086,1086,Clemente Community Academy High School,1709930,41.902601,-87.685986,17031242400,0.6809999999999999,4253778.5,707.0,56.0,2.0,2.0,118,8307520,56,89.1,88.6861313868613,96.3,48333,71.1694
609732,STEINMETZ HS,170993001139,1139,Steinmetz College Prep High School,1709930,41.935607,-87.784325,17031190401,0.679,6570590.0,1147.0,79.0,4.0,0.0,161,13707030,165,82.3,67.26094003241491,88.4,30870,73.404
610381,BRONZEVILLE HS,170993005792,5792,Bronzeville Scholastic High School,1709930,41.804436,-87.62508,17031381800,0.679,1741379.25,306.0,21.0,1.0,0.0,1,4149943,170,74.9,62.56983240223464,95.2,35583,69.4213
609760,CARVER MILITARY HS,170993000671,671,Carver Military Academy High School,1709930,41.656534,-87.589046,17031540102,0.6759999999999999,3080580.5,448.0,25.0,1.0,0.0,55,5461029,651,36.2,49.826086956521735,72.3,15660,68.6421
609692,SIMEON HS,170993000758,758,Simeon Career Academy High School,1709930,41.74549,-87.634742,17031842400,0.667,6499405.5,1212.0,71.0,2.0,0.0,0,12474172,278,73.9,71.52941176470588,77.9,28821,69.79639999999999
609719,LAKE VIEW HS,170993000941,941,Lake View High School,1709930,41.955475,-87.668633,17031060100,0.662,6666651.0,1127.0,87.5,5.0,2.0,254,12478124,38,94.7,91.11654441727792,98.4,62577,70.3412
609728,ROOSEVELT HS,170993001093,1093,Roosevelt High School,1709930,41.964989,-87.714552,17031140702,0.6609999999999999,5661820.0,1068.0,78.0,2.0,2.0,97,12326817,327,76.8,68.59223300970874,93.0,28096,71.6599
609725,MORGAN PARK HS,170993001002,1002,Morgan Park High School,1709930,41.692187,-87.665682,17031750500,0.655,7401217.5,1122.0,82.5,2.0,1.0,84,13500215,327,76.6,53.80929563967417,88.9,35894,68.9847
609715,KELLY HS,170993000920,920,Kelly High School,1709930,41.818178,-87.694838,17031580501,0.647,9806303.0,1807.0,122.0,4.0,0.0,168,20742829,389,72.3,62.94416243654823,91.2,23895,70.9734
609711,HARPER HS,170993000852,852,Harper High School,1709930,41.775322,-87.669837,17031671300,0.639,1423875.125,131.0,10.0,1.0,1.0,0,3616671,276,75.6,48.18481848184818,69.3,20599,70.0134
609723,MARSHALL HS,170993000972,972,Marshall Metropolitan High School,1709930,41.878873,-87.707189,17031271300,0.632,2315346.75,329.0,28.0,0.0,0.0,22,5789239,156,45.3,65.83333333333333,83.1,24415,72.2265
609764,JUAREZ HS,170993000722,722,Juarez Community Academy High School,1709930,41.852914,-87.66456,17031310700,0.628,7768499.0,1678.0,110.0,5.0,0.0,183,15191521,75,73.8,75.24752475247524,94.7,22589,70.56569999999999
609710,HARLAN HS,170993000851,851,Harlan Community Academy High School,1709930,41.71875,-87.621348,17031490500,0.623,2646353.5,369.0,27.0,1.0,0.0,0,6872795,189,84.9,74.62277091906722,79.7,25455,68.8012
610394,UPLIFT HS,170993005787,5787,Uplift Community High School,1709930,41.965948,-87.65217,17031031501,0.61,1783062.875,228.0,20.5,1.0,0.0,0,3978280,691,55.8,66.0472972972973,88.5,26314,70.4863
609780,MARINE LEADERSHIP AT AMES HS,170993002618,2618,Marine Leadership Academy - Ames,1709930,41.916146,-87.722135,17031222900,0.5920000000000001,4807651.5,835.0,55.0,3.0,0.0,98,8528093,72,81.6,77.66666666666666,96.0,23850,72.1508
609729,SCHURZ HS,170993001111,1111,Schurz High School,1709930,41.947454,-87.735529,17031161100,0.59,8516623.0,1613.0,114.0,4.0,4.0,178,18449897,56,98.2,80.02680965147452,98.7,63565,72.2578
609698,BOGAN HS,170993000626,626,Bogan High School,1709930,41.748598,-87.720583,17031700401,0.581,4260358.5,719.0,56.0,1.0,2.0,0,9157882,415,85.0,74.31340872374797,92.0,32458,70.2741
400091,CHICAGO TECH HS,170993006076,6076,Chicago Technology Academy High School,1709930,41.863183,-87.659626,17031842900,0.564,2236946.0,223.0,23.0,1.0,0.0,37,3339878,429,63.7,46.86411149825784,92.8,24038,70.8892
609750,SIMPSON HS,170993004383,4383,Simpson Academy High School for Young Women,1709930,41.864477,-87.668483,17031842900,0.55,633842.375,37.0,12.0,1.0,0.0,0,1876352,429,63.7,46.86411149825784,92.8,24038,70.8892
609733,SULLIVAN HS,170993001149,1149,Sullivan High School,1709930,42.002831,-87.668928,17031830600,0.564,3656245.75,684.0,48.5,2.0,3.0,22,7401090,387,80.8,79.55032119914347,94.1,29520,71.0577
609708,FOREMAN HS,170993000799,799,Foreman High School,1709930,41.939595,-87.753937,17031151001,0.546,4318621.0,765.0,52.0,2.0,0.0,15,10672391,174,80.2,64.02714932126696,94.7,30292,72.63640000000001
609761,CORLISS HS,170993001072,1072,Corliss High School,1709930,41.706533,-87.602607,17031500200,0.526,2151689.75,269.0,25.0,1.0,1.0,73,5540143,460,67.6,58.22784810126582,80.5,24637,68.5259
609676,DUNBAR HS,170993000588,588,Dunbar Vocational Career Academy High School,1709930,41.839591,-87.618741,17031839200,0.517,2850257.75,437.0,35.0,1.0,5.0,0,7836177,304,77.8,75.66995768688294,90.9,28500,69.6054
609740,WELLS HS,170993001192,1192,Wells Community Academy High School,1709930,41.899153,-87.668346,17031242100,0.509,2324199.0,347.0,28.5,2.0,0.0,96,5153674,88,93.9,95.49819927971188,96.6,55991,70.5677
609705,FENGER HS,170993000792,792,Fenger Academy High School,1709930,41.689552,-87.637839,17031491200,0.49,1526499.125,238.0,13.0,1.0,0.0,0,3762467,212,72.6,69.88472622478386,80.2,24266,68.6833
610334,RABY HS,170993005075,5075,Raby High School,1709930,41.8858,-87.715382,17031836800,0.485,2326997.0,378.0,31.5,1.0,0.0,0,5332785,577,40.3,50.0,90.0,18250,71.3527
609682,RICHARDS HS,170993000718,718,Richards Career Academy High School,1709930,41.802843,-87.662097,17031611200,0.47600000000000003,1497494.625,213.0,16.0,1.0,0.0,0,3326017,241,57.8,53.53107344632768,85.9,16722,70.8346
609712,HIRSCH HS,170993000879,879,Hirsch Metropolitan High School,1709930,41.753954,-87.601929,17031691500,0.469,1038801.938,135.0,12.0,1.0,0.0,1,3646071,401,62.9,48.52752880921895,74.8,23819,69.0189
609762,JULIAN HS,170993000895,895,Julian High School,1709930,41.70605,-87.654396,17031730700,0.469,3135945.75,500.0,37.0,2.0,0.0,93,8576847,250,73.3,71.22905027932961,89.1,31094,69.4628
