School ID,School Name,ncessch,school_id,school_name,leaid,latitude,longitude,census_tract,college_enroll_pct,salaries_crdc,free_or_reduced_price_lunch,teachers_certified_fte_crdc,counselors_fte_crdc,law_enforcement_fte_crdc,enrl_AP_crdc,FY 2017 Ending Budget,food_stamps,above_pov_rate,internet_rate,emp_rate_25_64,median_earnings,ds_pm_pred
609694,HANCOCK HS,170993001980,1980,Hancock College Preparatory High School,1709930,41.791703,-87.724928,17031620300,0.81,83971.56521739131,0.8599382080329557,0.0592173017507724,0.003089598352214212,0.0,0.35942327497425336,8452.83316168898,0.22478675363773207,90.1,79.17711991971902,91.8,28426,71.5166
610384,INFINITY HS,170993005795,5795,Infinity Math  Science & Tech High School,1709930,41.834922,-87.735531,17031830500,0.797,74588.4909090909,0.9545454545454546,0.06578947368421052,0.0023923444976076554,0.0,0.22248803827751196,10564.114832535884,0.23880597014925373,69.4,76.86567164179104,90.4,22264,72.0762
610392,WORLD LANGUAGE HS,170993005788,5788,World Language High School,1709930,41.835226,-87.735982,17031830500,0.77,77235.30319148937,0.96875,0.06676136363636363,0.005681818181818182,0.0,0.29829545454545453,10589.139204545454,0.23880597014925373,69.4,76.86567164179104,90.4,22264,72.0762
610383,SOCIAL JUSTICE HS,170993005793,5793,School of Social Justice High School,1709930,41.834912,-87.735753,17031830500,0.7140000000000001,69841.29651162791,0.9755244755244755,0.07517482517482517,0.0034965034965034965,0.0034965034965034965,0.2867132867132867,12942.807692307691,0.23880597014925373,69.4,76.86567164179104,90.4,22264,72.0762
610385,MULTICULTURAL HS,170993005794,5794,Multicultural Academy Scholarshp High School,1709930,41.835448,-87.735546,17031830500,0.625,64887.83974358974,0.9565217391304348,0.08478260869565217,0.004347826086956522,0.0,0.0782608695652174,12984.321739130435,0.23880597014925373,69.4,76.86567164179104,90.4,22264,72.0762
610304,PHOENIX MILITARY HS,170993004715,4715,Phoenix Military Academy High School,1709930,41.879116,-87.688418,17031280800,0.7879999999999999,102924.25892857143,0.943502824858757,0.05273069679849341,0.003766478342749529,0.0018832391713747645,0.5103578154425612,11666.120527306968,0.39058171745152354,74.9,56.78670360110804,75.2,20208,71.1502
610244,CLARK HS,170993001210,1210,Clark  G R Elementary School,1709930,41.868021,-87.77017,17031831400,0.787,90177.609375,0.9322033898305084,0.06779661016949153,0.00423728813559322,0.0,0.0,26426.6906779661,0.3112719751809721,76.7,58.01447776628749,90.5,22591,72.3807
609734,TAFT HS,170993001153,1153,Taft High School,1709930,41.984656,-87.791426,17031100300,0.785,77682.48421052631,0.5443225615179366,0.0563296768455381,0.0026682478505781204,0.0005929439667951378,0.24221761043581383,7601.585235695226,0.02765321375186846,94.4,62.36920777279522,98.6,46705,72.3655
609756,CURIE HS,170993001198,1198,Curie Metropolitan High School,1709930,41.801913,-87.722181,17031570400,0.7709999999999999,78864.85333333333,0.9314128943758574,0.06430041152263374,0.0030864197530864196,0.0013717421124828531,0.18415637860082304,9579.750685871057,0.13523809523809524,84.4,55.42857142857143,88.2,23170,71.5503
400022,CHIARTS HS,170993006058,6058,Chicago High School for the Arts,1709930,41.899534,-87.695034,17031351000,0.762,83278.30128205128,0.4435483870967742,0.06290322580645161,0.0032258064516129032,0.0,0.4112903225806452,9482.477419354838,0.058244111349036405,74.5,81.32762312633834,94.3,45978,69.1639
