School ID,School Name,ncessch,school_id,school_name_x,leaid_x,street_mailing,city_mailing,state_mailing,zip_mailing,street_location,city_location,state_location,zip_location,latitude_x,longitude_x,census_tract_x,hs_graduates,enrollment_crdc,tot_hhld_census_tract,college_enrollment,college_enrollment_pct,free_or_reduced_price_lunch,teachers_certified_fte_crdc,counselors_fte_crdc,law_enforcement_fte_crdc,salaries_crdc,enrl_AP_crdc,above_pov_rate,internet_rate,emp_rate_25_64,FY 2017 Ending Budget,food_stamps,median_earnings,ds_pm_pred,opportunity_index
609710,HARLAN HS,170993000851,851,Harlan Community Academy HS,1709930,9652 S Michigan Ave,Chicago,IL,60628,9652 S Michigan Ave,Chicago,IL,60628,41.71875,-87.621348,17031490500,138,386,729,86,62.3,-0.5941877079421506,-0.2470297077940759,-0.4849302358893023,-0.41820653452304923,0.2339190861665391,-0.9315391306143308,0.6332677952621871,0.4338294865834132,-1.1001596777213565,0.43670888932589486,-0.07160732311783796,-0.47947084647858085,-1.1539745400551211,-0.28795234206136705
609711,HARPER HS,170993000852,852,Harper High School,1709930,6520 S Wood St,Chicago,IL,60636,6520 S Wood St,Chicago,IL,60636,41.775322,-87.669837,17031671300,36,134,606,23,63.9,-0.7317529655391081,-0.12710485999858695,1.0327594584290243,2.27868232913171,1.9436967450183487,-0.9315391306143308,0.015321625462459309,-1.4459784541040503,-2.3114452115433544,1.675728617131664,-1.3325583920612436,-0.791411509669981,-0.3940644281789047,-0.08612816742587331
609712,HIRSCH HS,170993000879,879,Hirsch Metropolitan High School,1709930,7740 S Ingleside Ave,Chicago,IL,60619,7740 S Ingleside Ave,Chicago,IL,60619,41.753954,-87.601929,17031691500,32,137,781,15,46.9,-0.7812402380158859,0.20520062100750588,0.9818532868955803,-0.41820653452304923,0.5634659733331566,-0.891012797409636,-0.8285403483500708,-1.4216108486218562,-1.6708615157721058,1.624949893581269,-1.7053346812453334,-0.5845645295471826,-1.8991537740941544,-0.5250042686739816
609713,HYDE PARK HS,170993000893,893,Hyde Park Academy High School,1709930,6220 S Stony Island,Chicago,IL,60637,6220 S Stony Island,Chicago,IL,60637,41.78211,-87.587269,17031420100,116,856,740,81,69.8,-0.7478150638946273,-0.42297104721258366,-0.5641243242999939,0.4261465209202633,-0.6470632519833582,-0.6526365267488439,-0.6890041164598099,-0.3656763918081729,0.4372411921296401,-0.6153192802183889,-1.4799549406052266,-0.5616957329870224,-1.4938006529195424,-0.5674364320067437
609715,KELLY HS,170993000920,920,Kelly High School,1709930,4136 S California Av,Chicago,IL,60632,4136 S California Av,Chicago,IL,60632,41.818178,-87.694838,17031580501,439,1891,1379,284,64.7,-0.5917767824910082,-0.38626530154223776,-0.6330200502279272,-0.41820653452304923,-0.5234713219858673,-0.43827943466549163,-0.20394959607937913,-0.39655028710561224,0.2392425952548902,-0.485439421954044,-0.218337852851278,-0.579682426910744,0.09408638566670806,-0.34935769457038773
609716,KELVYN PARK HS,170993000923,923,Kelvyn Park High School,1709930,4343 W Wrightwood Av,Chicago,IL,60639,4343 W Wrightwood Av,Chicago,IL,60639,41.92744,-87.736051,17031200200,88,451,1596,36,40.9,-0.7331195763694479,-0.24968000495632994,-0.25588531246562357,-0.41820653452304923,-0.3695167188305867,-0.24214217197482246,0.32761700159780544,-0.20315127920677237,0.8681793147393877,-0.0686793569951779,-0.21345213505783195,-0.5237309611694528,0.8402815423151991,-0.09549893791513098
609718,KENNEDY HS,170993000924,924,Kennedy High School,1709930,6325 W 56th St,Chicago,IL,60638,6325 W 56th St,Chicago,IL,60638,41.790206,-87.780788,17031561100,340,1691,1877,236,69.4,0.7227321907430636,-0.4028902201825587,-0.37086809047370634,-0.41820653452304923,-0.8629620145432245,-0.23219026648293042,1.38410561448121,0.4540222919017317,0.5770049075706384,-0.7332409419351484,0.9886415773178879,0.46238953319858317,0.7696749209577192,0.17986253600232432
609719,LAKE VIEW HS,170993000941,941,Lake View High School,1709930,4015 N Ashland Ave,Chicago,IL,60613,4015 N Ashland Ave,Chicago,IL,60613,41.955475,-87.668633,17031060100,269,1389,1227,178,66.2,0.32435944911472353,-0.42525620276320203,-0.17060282008281605,0.10214351260400298,-0.6986041451391004,0.08374909318478259,1.2844368774167378,1.6065801550575824,1.0778248879008885,-0.7533059135480994,1.3956806695949049,1.9051793386513933,0.5664903990656888,0.4845134846967297
609720,LANE TECH HS,170993000942,942,Lane Technical High School,1709930,2501 W Addison St,Chicago,IL,60618,2501 W Addison St,Chicago,IL,60618,41.945356,-87.690624,17031843700,850,4441,963,787,92.6,2.474924463934433,-0.7066887693698801,-0.5905104654435096,-0.41820653452304923,-0.9310121186240686,3.1278379323091583,1.3110152073005965,1.1085492597003201,0.7982974570188885,-1.0136953710381178,1.2476719566834964,1.4787019780814377,0.3988631685047537,0.6373652434257276
610402,DEVRY HS,170993005790,5790,Devry Advantage Academy High Schl,1709930,3300 N Campbell Ave,Chicago,IL,60618,3300 N Campbell Ave,Chicago,IL,60618,41.941039,-87.691119,17031843700,100,193,963,87,87,0.9693888359946893,-0.6454577145195851,0.3220952364863159,-0.41820653452304923,-0.5682656444451094,2.80822249827486,1.3110152073005965,1.1085492597003201,0.7982974570188885,-0.3119663828048975,1.2476719566834964,1.4787019780814377,0.3988631685047537,0.6537622555194397
609722,MANLEY HS,170993001125,1125,Manley Career Academy High School,1709930,2935 W Polk St,Chicago,IL,60612,2935 W Polk St,Chicago,IL,60612,41.870762,-87.700024,17031271800,48,114,213,20,41.7,-0.37242837539487594,0.6581707636261599,1.4406042245156812,-0.41820653452304923,1.9191750604409905,-0.10359325312543513,-3.26045753272319,-1.1666974516909883,-0.3314592427958591,1.7371632472361076,-1.513310756689303,-0.9969094877485001,-0.025792482249592782,-0.18721090931706577
609723,MARSHALL HS,170993000972,972,Marshall Metropolitan High School,1709930,3250 W Adams St,Chicago,IL,60624,3250 W Adams St,Chicago,IL,60624,41.878873,-87.707189,17031271300,76,341,360,48,63.2,-0.650417579023689,0.06474118114411577,-1.2919557082649205,-0.41820653452304923,0.20400330985430418,-0.5733386371276739,-1.997986863239877,-0.1911226388534759,-0.7041624839718585,0.32502367749629113,-1.1904362435429494,-0.5462785667666896,-0.28231294113828437,-0.5578807713813659
609724,MATHER HS,170993000977,977,Mather High School,1709930,5835 N Lincoln Ave,Chicago,IL,60659,5835 N Lincoln Ave,Chicago,IL,60659,41.988119,-87.701409,17031020701,325,1442,615,227,69.8,-0.1514463827409685,-0.3690632512317319,-0.2118175933655147,-0.41820653452304923,-0.6134277034412582,0.4353112268130825,1.1581898104684063,1.2670593390068288,0.7400625755851387,-0.6538825252045556,1.0199330870530023,0.19676460686076616,0.7838978374901645,0.2448749609823316
609725,MORGAN PARK HS,170993001002,1002,Morgan Park High School,1709930,1744 W Pryor Ave,Chicago,IL,60643,1744 W Pryor Ave,Chicago,IL,60643,41.692187,-87.665682,17031750500,235,1271,2087,154,65.5,-0.12921323311387578,-0.3761818232707948,-0.8017718650910596,-0.13387678807951048,-0.23441790923033395,-0.5646020397255602,0.08176745017210738,-1.0460633378103963,-0.028637859340358823,-0.5323177027371664,0.5876746718109658,0.19111164591331078,-0.6576963453338189,-0.28032501044896085
609726,BROOKS HS,170993002031,2031,Brooks College Prep Academy HS,1709930,250 E 111th St,Chicago,IL,60628,250 E 111th St,Chicago,IL,60628,41.694049,-87.615882,17031490901,200,961,1420,170,85,0.9109527423651091,-0.5996447127056738,0.0046596188401310775,0.333891504456634,-0.6188482114689902,2.690907795452345,0.5402436406686794,0.2002756393507964,-1.612626634338356,-0.7327671248944788,-0.6638792104210921,-0.4564735735332511,-1.0503504338901815,-0.08105068923987145
609727,PHILLIPS HS,170993001061,1061,Phillips Academy High School,1709930,244 E Pershing Rd,Chicago,IL,60653,244 E Pershing Rd,Chicago,IL,60653,41.824429,-87.619904,17031839600,92,634,785,64,69.6,-0.4831823401541066,-0.42278212506153245,-0.30926854000943593,-0.41820653452304923,-0.6672256683451482,-0.4411321458408004,0.5203098932557851,-0.7417528758518633,0.017950045806640072,-0.5146940155338736,0.022702419192016834,0.5857911011538302,-1.7381300404947133,-0.35304775587740395
609728,ROOSEVELT HS,170993001093,1093,Roosevelt High School,1709930,3436 W Wilson Ave,Chicago,IL,60625,3436 W Wilson Ave,Chicago,IL,60625,41.964989,-87.714552,17031140702,233,1099,2060,154,66.1,-0.6947819672747861,-0.22074578560335742,-0.7250551944578439,0.23945153231905775,-0.5388833156926315,-0.44149869207275777,0.09505661511403718,0.005042383060607333,0.44888816841638934,-0.4520987503672354,0.5744753554709656,-0.30981777986233544,1.1003577303370111,-0.07073920773945228
609729,SCHURZ HS,170993001111,1111,Schurz High School,1709930,3601 N Milwaukee Ave,Chicago,IL,60641,3601 N Milwaukee Ave,Chicago,IL,60641,41.947454,-87.735529,17031161100,437,1739,746,258,59,-0.4136720127603624,-0.3596388885333443,-0.575424754068282,0.4130369565171757,-0.6542414024766737,-0.3632382901717279,1.5169972639005063,0.8180708511552309,1.112765816761138,-0.5339689127160305,1.1122542063947862,1.9686466729250967,1.1841713456174696,0.4019814501957679
609730,SENN HS,170993001114,1114,Senn High School,1709930,5900 N Glenwood Ave,Chicago,IL,60660,5900 N Glenwood Ave,Chicago,IL,60660,41.989094,-87.666773,17031030500,291,1441,2864,219,75.3,0.2855246920034959,-0.19002583961000744,-0.21106801799084485,-0.41820653452304923,-0.40831088447034447,0.016287713011361737,1.0120089961071803,1.7416904639906425,1.0312369827538879,-0.7343038965422373,1.3344094082734006,1.1367620789529733,0.05802113303086571,0.35800202269133263
610390,RICKOVER MILITARY HS,170993005078,5078,Rickover Naval Academy High Schl,1709930,5900 N Glenwood Ave,Chicago,IL,60660,5900 N Glenwood Ave,Chicago,IL,60660,41.98902,-87.666421,17031030500,102,554,2864,77,75.5,-0.23179920931130213,-0.5131278350295243,0.39493147045523436,-0.41820653452304923,-0.29453908040691534,0.5116079839384098,1.0120089961071803,1.7416904639906425,1.0312369827538879,-0.5733422375645898,1.3344094082734006,1.1367620789529733,0.05802113303086571,0.39920412466670874
609732,STEINMETZ HS,170993001139,1139,Steinmetz College Prep HS,1709930,3030 N Mobile Ave,Chicago,IL,60634,3030 N Mobile Ave,Chicago,IL,60634,41.935607,-87.784325,17031190401,315,1276,1234,214,67.9,-0.2317093377250825,-0.4530090769972585,-0.31542958808627286,-0.41820653452304923,-0.5399841373547836,-0.23099890216922703,0.46050865101710153,-0.0896160484514827,-0.08687274077410868,-0.5160680412091441,0.7353276356976799,-0.13162103363232228,1.5986677702772198,-0.016847029533133107
609733,SULLIVAN HS,170993001149,1149,Sullivan High School,1709930,6631 N Bosworth Ave,Chicago,IL,60626,6631 N Bosworth Ave,Chicago,IL,60626,42.002831,-87.668928,17031830600,110,723,1868,62,56.4,-0.5312895206975196,-0.3205065186240454,-0.43023556348763525,1.0813084353098876,-0.5818509218858424,-0.7625953293986323,0.36083991395262943,0.7841912691995259,0.5770049075706384,-0.5842650179795075,0.2631645997438831,-0.2183425936216942,0.4948678550987419,0.010176270398494605
609734,TAFT HS,170993001153,1153,Taft High School,1709930,6530 W Bryn Mawr Ave,Chicago,IL,60631,6530 W Bryn Mawr Ave,Chicago,IL,60631,41.984656,-87.791426,17031100300,655,3373,2676,514,78.5,2.0209597526475287,-0.5961020957400193,-0.4607649312020988,-0.2039266010930239,-0.8907907568255985,0.4132791170193131,1.2645031300038436,-0.43743107562449385,1.1011188404743872,-0.9397265618857156,1.4169977045825892,0.8855907459467183,3.0615963278998715,0.5104079689387155
609735,TILDEN HS,170993001161,1161,Tilden Career Communty Academy HS,1709930,4747 S Union Ave,Chicago,IL,60609,4747 S Union Ave,Chicago,IL,60609,41.807504,-87.642518,17031843800,55,248,630,24,43.6,-0.5665795652308725,0.33722426443378783,-0.035859610131901934,-0.41820653452304923,0.7926478589776135,-0.7300513530280863,0.048544537817283344,0.11642444968575175,-1.0768657251478564,0.47062262629648954,-0.5068963863835348,-0.060573592633622,-0.7862105554305382,-0.18582919886911808
609737,VON STEUBEN HS,170993001180,1180,Von Steuben Metro Science HS,1709930,5039 N Kimball Ave,Chicago,IL,60625,5039 N Kimball Ave,Chicago,IL,60625,41.973222,-87.713126,17031831800,351,1726,2151,282,80.3,0.6829921907510524,-0.5474665854031432,-0.2090640547180308,-0.41820653452304923,-0.6866877520607468,0.8923571828314887,0.7329365323266592,0.57551973121481,0.6352397890043883,-0.7454883444412403,0.5040920590647617,-0.17800100867849009,0.19821845313637682,0.11049551219267975
609749,NORTHSIDE PREP HS,170993003481,3481,Northside College Preparatory Hs,1709930,5501 N Kedzie Ave,Chicago,IL,60625,5501 N Kedzie Ave,Chicago,IL,60625,41.981351,-87.707935,17031831800,248,1059,2151,238,96,2.659490668378324,-0.478787641828933,-0.11532933494296158,-0.07695714101054897,-0.42597433872122953,2.3556860780259674,0.7329365323266592,0.57551973121481,0.6352397890043883,-0.7048321807215493,0.5040920590647617,-0.17800100867849009,0.19821845313637682,0.43702320501904435
609738,LINCOLN PARK HS,170993001185,1185,Lincoln Park High School,1709930,2001 N Orchard St,Chicago,IL,60614,2001 N Orchard St,Chicago,IL,60614,41.919347,-87.645354,17031071200,507,2101,936,449,88.6,1.9532916730666559,-0.4844556308880015,-0.40234552548437236,-0.41820653452304923,-0.6090285170805184,0.9790624068717336,0.9787860837523563,1.5317487717494822,1.171000698194888,-0.8552490013719332,1.3475291962429825,2.1776135134031906,0.2906674105972537,0.5892626572715899
609739,WASHINGTON HS,170993001189,1189,Washington G High School,1709930,3535 E 114th St,Chicago,IL,60617,3535 E 114th St,Chicago,IL,60617,41.687525,-87.53905,17031520600,304,1436,801,212,69.7,-0.39175486144594485,-0.36208180630069936,-0.4242347268248408,0.5884316485681423,-0.8128410574191107,0.17037638469020064,0.5269544757267496,-0.7887486739068709,-0.23828343250185965,-0.7544369405025652,0.8404669342691161,-0.42139952038199396,-1.0833679186976322,-0.24237842267133144
609740,WELLS HS,170993001192,1192,Wells Community Academy HS,1709930,936 N Ashland Ave,Chicago,IL,60622,936 N Ashland Ave,Chicago,IL,60622,41.899153,-87.668346,17031242100,116,380,1666,59,50.9,-0.32227265135391014,-0.11754060560828546,0.34758025140344057,-0.41820653452304923,-0.10146316943991196,0.4710985912492102,1.2312802176490196,1.9181273379687562,0.8681793147393877,-0.1356424485860858,1.2552355870335739,1.4821066022884277,-0.408795306016079,0.4668990143695766
609741,HUBBARD HS,170993000889,889,Hubbard High School,1709930,6200 S Hamlin Ave,Chicago,IL,60629,6200 S Hamlin Ave,Chicago,IL,60629,41.780103,-87.718726,17031650100,345,1777,1206,243,70.4,-0.6523257286529385,-0.5542400476262285,-0.41544520647260597,-0.41820653452304923,-0.797868092247366,0.3401028576583622,-0.09099169407297722,-0.27336821791921645,-0.028637859340358823,-0.6942538483883016,-0.17464333039738164,-0.8665701949941033,0.3521307284695863,-0.32879362834665987
609745,SOUTHSIDE HS,170993005305,5305,Southside Occupational Acad HS,1709930,7342 S Hoyne Ave,Chicago,IL,60636,7342 S Hoyne Ave,Chicago,IL,60636,41.759709,-87.676316,17031672000,29,269,1179,0,0,-0.3071699983899025,1.152158608265519,-0.13391915682630118,-0.41820653452304923,1.8447523483400758,-0.9315391306143308,0.28110492430105155,-0.8796843640100394,-1.6359205869118563,1.657492872959076,-0.5858652157283731,-0.38073674447586625,-0.2538671080734026,-0.045492314283646085
609746,KENWOOD HS,170993000925,925,Kenwood Academy High School,1709930,5015 S Blackstone Av,Chicago,IL,60615,5015 S Blackstone Av,Chicago,IL,60615,41.803407,-87.589655,17031390700,360,1755,3287,299,83.1,1.6780976644565695,-0.5575235561501566,-0.40445761043874207,0.19954236757906663,-0.7827699515430739,0.3338985101932323,0.34755074901069966,0.5552891311663686,-0.028637859340358823,-0.8560675131046682,1.272096875211332,0.7155522501749645,-1.4506239420174865,0.07861131655367287
609748,YORK HS,170993000693,693,York Alternative High School,1709930,2700 S California Av,Chicago,IL,60608,2700 S California Av,Chicago,IL,60608,41.843173,-87.695803,17031843500,32,210,300,1,3.1,-0.5714590263510888,2.8423684078473723,0.1914339695302635,-0.41820653452304923,-0.042852645603121166,-0.9315391306143308,-0.316907498085781,-0.8902984970188023,0.2741835241151398,2.7465859841604403,0.05217800424834454,-0.8733152052154989,-0.03239597921108657,0.15613656717529242
609751,KING HS,170993000931,931,King College Prep High School,1709930,4445 S Drexel Blvd,Chicago,IL,60653,4445 S Drexel Blvd,Chicago,IL,60653,41.813881,-87.602917,17031390300,130,600,1439,111,85.4,0.39662605989993055,-0.28842195071500387,-0.2535829338082917,-0.41820653452304923,0.0036256662144754682,1.335571492744969,-1.1142573946015573,-0.7857445259788033,0.006303069519890763,-0.3495517380855648,-0.9065147738276301,0.15751507119150226,-1.1255287069902304,-0.2570897845353356
