year,date,statefips,countyfips,ctfips,latitude,longitude,ds_pm_pred,ds_pm_stdd
2016,01JAN2016,17,197,17197884005,41.23414,-88.13252,8.284,3.5624
2016,01JAN2016,17,197,17197884004,41.23758,-88.21379,8.2028,3.4661
2016,01JAN2016,17,197,17197884006,41.26062,-88.07084,8.4203,3.7886
2016,01JAN2016,17,197,17197884003,41.27487,-88.22788,8.126,3.6203
2016,01JAN2016,17,197,17197883401,41.30155,-88.14835,8.2585,3.7157
2016,01JAN2016,17,197,17197883402,41.32987,-88.20341,8.2284,3.8376
2016,01JAN2016,17,197,17197883304,41.3304,-88.00355,8.6369,4.0584
2016,01JAN2016,17,197,17197883904,41.33875,-87.84342,9.2592,4.6092
2016,01JAN2016,17,197,17197883903,41.33999,-87.72762,9.5139,4.9012
2016,01JAN2016,17,197,17197883902,41.34095,-87.5981,9.9691,5.2262
2016,01JAN2016,17,197,17197980000,41.36744,-88.09963,8.3696,3.7601
2016,01JAN2016,17,197,17197883509,41.4043,-87.96142,8.7114,4.1435
2016,01JAN2016,17,197,17197883808,41.4047,-87.58374,10.0333,5.0666
2016,01JAN2016,17,197,17197883809,41.4155,-87.65239,9.9314,4.7842
2016,01JAN2016,17,197,17197883306,41.41563,-88.18663,8.0792,3.6319
2016,01JAN2016,17,197,17197883602,41.41742,-87.74065,9.7372,4.7239
2016,01JAN2016,17,197,17197883507,41.42629,-87.84531,9.1275,4.4214
2016,01JAN2016,17,197,17197883307,41.42908,-88.07985,8.2743,3.6695
2016,01JAN2016,17,197,17197883811,41.43523,-87.60656,10.116,4.7451
2016,01JAN2016,17,197,17197883806,41.43798,-87.54572,10.1437,4.5469
2016,01JAN2016,17,197,17197883605,41.44156,-87.68424,9.7021,4.6209
2016,01JAN2016,17,197,17197883606,41.44191,-87.71011,9.7473,4.6841
2016,01JAN2016,17,197,17197883303,41.4453,-88.23677,8.0221,3.6472
2016,01JAN2016,17,197,17197883305,41.44606,-88.21047,7.9995,3.6377
2016,01JAN2016,17,197,17197883510,41.4474,-87.96079,8.814,4.0675
2016,01JAN2016,17,197,17197883804,41.45303,-87.64999,9.9453,4.7696
2016,01JAN2016,17,197,17197883603,41.45813,-87.69017,9.8158,4.6851
2016,01JAN2016,17,197,17197883803,41.46366,-87.66181,9.8627,4.8861
2016,01JAN2016,17,197,17197883810,41.46392,-87.59792,10.0013,4.6895
2016,01JAN2016,17,197,17197883700,41.46541,-87.6325,9.9863,4.8038
2016,01JAN2016,17,31,17031829600,41.47342,-87.63306,9.9567,4.5111
2016,01JAN2016,17,31,17031830400,41.47487,-87.69182,9.8768,4.5447
2016,01JAN2016,17,197,17197881109,41.47985,-88.00321,8.5877,3.8195
2016,01JAN2016,17,31,17031830008,41.48073,-87.76137,9.5827,4.5887
2016,01JAN2016,17,31,17031828504,41.48133,-87.54953,10.2254,4.6092
2016,01JAN2016,17,31,17031830007,41.48161,-87.72292,9.695,4.6535
2016,01JAN2016,17,31,17031829402,41.48185,-87.66194,9.7216,4.4012
2016,01JAN2016,17,197,17197883100,41.48277,-88.07929,8.2614,3.4729
2016,01JAN2016,17,31,17031830201,41.48343,-87.70866,9.6114,4.4386
2016,01JAN2016,17,197,17197881113,41.48348,-87.93655,8.7751,3.9525
2016,01JAN2016,17,31,17031830300,41.48386,-87.68105,9.9014,4.5717
2016,01JAN2016,17,31,17031829500,41.4843,-87.63539,10.0459,4.4371
2016,01JAN2016,17,197,17197883212,41.48503,-88.22526,7.918,3.5555
2016,01JAN2016,17,197,17197883516,41.48825,-87.88623,8.9283,4.0767
2016,01JAN2016,17,197,17197883211,41.49066,-88.16885,8.0963,3.5522
2016,01JAN2016,17,31,17031830202,41.49208,-87.69192,9.8385,4.4866
2016,01JAN2016,17,197,17197883504,41.49252,-87.84665,9.1551,4.2266
2016,01JAN2016,17,197,17197883505,41.49286,-87.80931,9.3735,4.3208
2016,01JAN2016,17,197,17197881112,41.49441,-87.98807,8.6699,3.8065
2016,01JAN2016,17,31,17031829700,41.49488,-87.59737,10.1539,4.5447
2016,01JAN2016,17,31,17031830001,41.49537,-87.77043,9.431,4.3231
2016,01JAN2016,17,31,17031829100,41.49661,-87.62953,10.0402,4.5881
2016,01JAN2016,17,31,17031829401,41.49696,-87.65977,9.9971,4.541
2016,01JAN2016,17,31,17031830006,41.49971,-87.72866,9.4445,4.3667
2016,01JAN2016,17,197,17197882900,41.50132,-88.12148,8.0339,3.3494
2016,01JAN2016,17,31,17031830100,41.50239,-87.68778,9.7815,4.4228
2016,01JAN2016,17,31,17031828503,41.50306,-87.55954,10.1166,4.3783
2016,01JAN2016,17,31,17031829302,41.50494,-87.66629,9.908,4.4501
2016,01JAN2016,17,197,17197883000,41.50525,-88.04995,8.2747,3.4901
2016,01JAN2016,17,197,17197881116,41.50616,-87.91995,8.8836,3.975
2016,01JAN2016,17,197,17197881115,41.50779,-87.94559,8.6178,3.889
2016,01JAN2016,17,31,17031829200,41.50922,-87.64829,9.9217,4.4355
2016,01JAN2016,17,197,17197883515,41.50929,-87.87987,8.9224,3.9021
2016,01JAN2016,17,31,17031829000,41.51034,-87.62348,9.9799,4.2329
2016,01JAN2016,17,197,17197881111,41.51188,-87.97973,8.4938,3.8553
2016,01JAN2016,17,31,17031830003,41.51369,-87.77044,9.5761,4.4202
2016,01JAN2016,17,197,17197883213,41.51407,-88.22304,7.8719,3.3769
2016,01JAN2016,17,197,17197882500,41.51542,-88.08136,8.1474,3.2801
2016,01JAN2016,17,31,17031828900,41.51617,-87.63496,10.0157,4.3984
2016,01JAN2016,17,31,17031830004,41.51623,-87.7288,9.7881,4.3534
2016,01JAN2016,17,197,17197882601,41.51696,-88.10818,8.0593,3.1661
2016,01JAN2016,17,197,17197882602,41.51719,-88.09521,8.054,3.128
2016,01JAN2016,17,31,17031830005,41.51787,-87.69214,9.8984,4.446
2016,01JAN2016,17,31,17031829301,41.51837,-87.66377,10.025,4.5649
2016,01JAN2016,17,197,17197882400,41.5191,-88.06719,8.173,3.4105
2016,01JAN2016,17,197,17197882300,41.52034,-88.04104,8.2824,3.4215
2016,01JAN2016,17,197,17197882802,41.52036,-88.13268,7.9316,3.1746
2016,01JAN2016,17,197,17197882801,41.52073,-88.11985,8.0319,3.1686
2016,01JAN2016,17,31,17031828506,41.52445,-87.54119,10.2549,4.2784
2016,01JAN2016,17,197,17197883517,41.52463,-87.89917,8.9326,3.837
2016,01JAN2016,17,197,17197883210,41.52467,-88.16583,8.0025,3.4017
2016,01JAN2016,17,197,17197881107,41.52493,-87.97458,8.5277,3.7076
2016,01JAN2016,17,197,17197883511,41.52527,-87.79961,9.409,4.3014
2016,01JAN2016,17,197,17197882000,41.5254,-88.07965,8.1545,3.3208
2016,01JAN2016,17,197,17197882701,41.52591,-88.10812,7.9688,3.0344
2016,01JAN2016,17,197,17197882702,41.52711,-88.09619,8.1337,3.1761
2016,01JAN2016,17,197,17197883216,41.5287,-88.2086,7.8908,3.304
2016,01JAN2016,17,197,17197883206,41.52936,-88.15064,8.0312,3.2788
2016,01JAN2016,17,197,17197883513,41.5306,-87.83475,9.2212,4.0873
2016,01JAN2016,17,197,17197881900,41.53137,-88.08809,8.074,3.1059
2016,01JAN2016,17,197,17197882100,41.53204,-88.064,8.1747,3.339
2016,01JAN2016,17,31,17031828802,41.5322,-87.64278,9.9835,4.3487
2016,01JAN2016,17,197,17197882200,41.53285,-88.04879,8.202,3.3989
2016,01JAN2016,17,197,17197883521,41.53304,-87.87768,8.9867,4.0598
2016,01JAN2016,17,197,17197881601,41.53333,-88.1331,7.9732,3.2305
2016,01JAN2016,17,31,17031828801,41.5342,-87.66169,9.7399,4.2055
2016,01JAN2016,17,197,17197881700,41.53429,-88.11257,7.9409,3.0859
2016,01JAN2016,17,197,17197883522,41.53444,-87.86476,9.1439,4.1263
2016,01JAN2016,17,197,17197883214,41.53631,-88.18986,7.8904,3.2529
2016,01JAN2016,17,197,17197881105,41.53719,-87.93738,8.7837,3.9481
2016,01JAN2016,17,197,17197883215,41.53724,-88.23008,7.6949,3.1941
2016,01JAN2016,17,197,17197881108,41.53743,-87.99984,8.5496,3.8447
2016,01JAN2016,17,31,17031828702,41.53786,-87.59904,10.183,4.4455
2016,01JAN2016,17,31,17031829902,41.53822,-87.72667,9.7623,4.628
2016,01JAN2016,17,197,17197881800,41.53825,-88.09436,8.0635,3.2034
2016,01JAN2016,17,197,17197881603,41.54055,-88.13319,7.9986,3.1857
2016,01JAN2016,17,197,17197881302,41.54079,-88.07623,8.0567,3.2743
2016,01JAN2016,17,197,17197881301,41.54128,-88.06568,8.1388,3.2486
2016,01JAN2016,17,31,17031829800,41.54259,-87.68434,9.9076,4.1753
2016,01JAN2016,17,31,17031828701,41.54314,-87.62528,10.0976,4.3843
2016,01JAN2016,17,31,17031828505,41.54323,-87.56082,10.153,4.1223
2016,01JAN2016,17,197,17197881500,41.54331,-88.11822,7.9934,3.1501
2016,01JAN2016,17,197,17197883209,41.54362,-88.17047,7.9527,3.3762
2016,01JAN2016,17,197,17197883208,41.5439,-88.15122,7.9635,3.2558
2016,01JAN2016,17,197,17197881200,41.54529,-88.04284,8.3221,3.6354
2016,01JAN2016,17,197,17197883514,41.54648,-87.81948,9.345,4.1191
2016,01JAN2016,17,197,17197883519,41.54686,-87.89126,8.888,3.9185
2016,01JAN2016,17,197,17197881402,41.5473,-88.10809,7.9492,3.1516
2016,01JAN2016,17,31,17031829901,41.5473,-87.7592,9.5618,4.1568
2016,01JAN2016,17,197,17197881401,41.54755,-88.09051,8.0726,3.2167
2016,01JAN2016,17,197,17197881604,41.54769,-88.13393,8.0145,3.0878
2016,01JAN2016,17,31,17031828602,41.54779,-87.64475,9.8791,4.2423
2016,01JAN2016,17,31,17031828601,41.54896,-87.66091,9.9852,4.2788
2016,01JAN2016,17,197,17197880905,41.55658,-88.09606,7.994,3.233
2016,01JAN2016,17,197,17197880418,41.55709,-88.2086,7.8911,3.5111
2016,01JAN2016,17,197,17197880903,41.55768,-88.11273,7.9856,3.2333
2016,01JAN2016,17,197,17197880416,41.55793,-88.19039,7.745,3.226
2016,01JAN2016,17,197,17197880414,41.56081,-88.17163,7.8937,3.3751
2016,01JAN2016,17,31,17031828202,41.56107,-87.56585,10.3295,4.0925
2016,01JAN2016,17,197,17197880412,41.56151,-88.15254,7.8955,3.162
2016,01JAN2016,17,197,17197880419,41.5632,-88.22291,7.9034,3.4773
2016,01JAN2016,17,31,17031828100,41.56342,-87.53555,10.3869,4.0299
2016,01JAN2016,17,197,17197880702,41.564,-88.0534,8.2612,3.484
2016,01JAN2016,17,31,17031825505,41.56435,-87.73306,9.7778,4.0613
2016,01JAN2016,17,31,17031825504,41.56442,-87.70401,9.8813,4.2369
2016,01JAN2016,17,197,17197880420,41.56456,-88.24742,7.7043,3.4279
2016,01JAN2016,17,31,17031825400,41.56543,-87.77801,9.4239,4.1859
2016,01JAN2016,17,31,17031828401,41.56799,-87.66524,9.9164,4.1421
2016,01JAN2016,17,31,17031828402,41.56827,-87.64596,9.9824,4.2094
2016,01JAN2016,17,31,17031824117,41.56946,-87.83794,9.1529,4.1399
2016,01JAN2016,17,31,17031828300,41.56997,-87.6122,10.0204,4.0292
2016,01JAN2016,17,31,17031828201,41.57066,-87.56811,10.2368,4.0163
2016,01JAN2016,17,31,17031825503,41.57136,-87.68463,9.9627,4.2336
2016,01JAN2016,17,197,17197881010,41.5729,-87.98318,8.5935,3.5847
2016,01JAN2016,17,31,17031828000,41.57326,-87.54183,10.3692,4.0253
2016,01JAN2016,17,31,17031825304,41.57359,-87.80394,9.2999,3.9575
2016,01JAN2016,17,197,17197880901,41.57378,-88.13253,7.8938,3.2475
2016,01JAN2016,17,197,17197980100,41.57411,-88.09998,8.0373,3.3174
2016,01JAN2016,17,197,17197881009,41.57626,-88.0161,8.3968,3.6192
2016,01JAN2016,17,197,17197880701,41.57702,-88.04478,8.1868,3.3919
2016,01JAN2016,17,31,17031825501,41.57849,-87.71706,9.4911,3.8633
2016,01JAN2016,17,31,17031824119,41.57876,-87.90039,8.9463,3.9005
2016,01JAN2016,17,31,17031824120,41.57926,-87.87154,9.0218,4.075
2016,01JAN2016,17,197,17197884103,41.57979,-88.09513,8.0036,3.2321
2016,01JAN2016,17,31,17031824122,41.57989,-87.81784,9.2438,4.0015
2016,01JAN2016,17,197,17197880417,41.58005,-88.18141,7.7856,3.2418
2016,01JAN2016,17,197,17197881007,41.58084,-87.94049,8.7067,3.7124
2016,01JAN2016,17,197,17197880415,41.58108,-88.15724,7.8366,3.3837
2016,01JAN2016,17,31,17031825302,41.58115,-87.75733,9.5205,4.0106
2016,01JAN2016,17,31,17031825303,41.58167,-87.78582,9.4089,3.9375
2016,01JAN2016,17,31,17031827700,41.58247,-87.66569,9.8854,4.1653
2016,01JAN2016,17,197,17197880421,41.58382,-88.21899,7.7485,3.4382
2016,01JAN2016,17,31,17031827805,41.58387,-87.6008,10.1853,4.0761
2016,01JAN2016,17,31,17031827902,41.58472,-87.54506,10.305,3.9581
2016,01JAN2016,17,31,17031827901,41.58716,-87.57209,10.2915,4.1443
2016,01JAN2016,17,197,17197880601,41.58902,-88.03577,8.2375,3.4065
2016,01JAN2016,17,31,17031827804,41.59009,-87.59509,10.1083,4.0216
2016,01JAN2016,17,197,17197880602,41.59063,-88.05471,8.1992,3.5031
2016,01JAN2016,17,31,17031824108,41.59077,-87.84129,9.1874,4.0016
2016,01JAN2016,17,31,17031824123,41.59118,-87.80354,9.176,3.8456
2016,01JAN2016,17,31,17031824121,41.59177,-87.82754,9.1863,3.9602
2016,01JAN2016,17,31,17031827600,41.59195,-87.66398,10.0183,4.142
2016,01JAN2016,17,31,17031827500,41.59248,-87.63846,10.1621,4.1189
2016,01JAN2016,17,31,17031825600,41.59295,-87.69776,9.7295,4.0497
2016,01JAN2016,17,31,17031826202,41.59308,-87.53627,10.3875,3.8973
2016,01JAN2016,17,31,17031824507,41.59529,-87.77481,9.5312,3.9551
2016,01JAN2016,17,31,17031825200,41.59673,-87.72726,9.7758,4.0716
2016,01JAN2016,17,31,17031827802,41.60062,-87.59043,10.2,4.016
2016,01JAN2016,17,31,17031827801,41.60109,-87.60816,10.0652,4.1139
2016,01JAN2016,17,31,17031825000,41.60287,-87.73908,9.6069,3.8383
2016,01JAN2016,17,31,17031826201,41.60484,-87.56481,10.2362,3.982
2016,01JAN2016,17,31,17031827400,41.60526,-87.66598,9.8678,3.9932
2016,01JAN2016,17,31,17031826100,41.60659,-87.53671,10.4436,4.0799
2016,01JAN2016,17,197,17197881012,41.60727,-87.93016,8.7438,3.7873
2016,01JAN2016,17,31,17031824505,41.60806,-87.76865,9.5363,3.9654
2016,01JAN2016,17,31,17031824107,41.60837,-87.81326,9.2541,3.841
2016,01JAN2016,17,31,17031827300,41.60899,-87.6462,10.0958,4.0358
2016,01JAN2016,17,197,17197880410,41.60914,-88.15368,7.8573,3.3837
2016,01JAN2016,17,31,17031824900,41.60944,-87.69775,9.8704,3.9492
2016,01JAN2016,17,31,17031827200,41.61181,-87.62681,10.1759,3.9484
2016,01JAN2016,17,197,17197884101,41.61196,-88.09506,8.018,3.3564
2016,01JAN2016,17,31,17031826303,41.61331,-87.59144,10.2825,3.9298
2016,01JAN2016,17,31,17031826902,41.61491,-87.66405,10.0091,4.0845
2016,01JAN2016,17,197,17197880404,41.61502,-88.23034,7.6573,3.4525
2016,01JAN2016,17,31,17031826301,41.61518,-87.60653,10.1717,4.061
2016,01JAN2016,17,197,17197880411,41.61633,-88.18253,7.8194,3.3395
2016,01JAN2016,17,197,17197880507,41.61675,-88.13385,7.8213,3.2095
2016,01JAN2016,17,31,17031824114,41.61734,-87.87961,9.0982,3.8797
2016,01JAN2016,17,31,17031824602,41.6174,-87.73849,9.5536,3.8357
2016,01JAN2016,17,31,17031824506,41.61743,-87.78267,9.5301,3.9378
2016,01JAN2016,17,31,17031824106,41.61783,-87.82488,9.2937,3.8742
2016,01JAN2016,17,31,17031827100,41.61805,-87.64635,10.0396,3.9065
2016,01JAN2016,17,31,17031826304,41.61806,-87.5825,10.3463,4.1232
2016,01JAN2016,17,197,17197880502,41.61862,-88.0447,8.1026,3.4282
2016,01JAN2016,17,31,17031825803,41.61924,-87.56228,10.2891,3.9387
2016,01JAN2016,17,197,17197881001,41.62014,-88.00229,8.3979,3.5724
2016,01JAN2016,17,197,17197881002,41.62102,-87.96392,8.559,3.7315
2016,01JAN2016,17,31,17031826901,41.62106,-87.66445,9.9573,3.9531
2016,01JAN2016,17,31,17031825900,41.62162,-87.54246,10.4506,3.9095
2016,01JAN2016,17,31,17031824702,41.62192,-87.70852,9.7482,3.8129
2016,01JAN2016,17,197,17197881011,41.622,-87.92102,8.8273,3.8039
2016,01JAN2016,17,31,17031824113,41.62232,-87.90168,8.8572,3.7229
2016,01JAN2016,17,31,17031826000,41.62373,-87.53226,10.32,3.7991
2016,01JAN2016,17,31,17031824115,41.6239,-87.8432,9.1369,3.8803
2016,01JAN2016,17,31,17031824800,41.62447,-87.68524,9.9137,4.0088
2016,01JAN2016,17,31,17031827000,41.62636,-87.64503,10.0693,4.0032
2016,01JAN2016,17,31,17031825802,41.62638,-87.55996,10.2646,3.7889
2016,01JAN2016,17,31,17031824116,41.6264,-87.86827,8.9964,3.651
2016,01JAN2016,17,31,17031826402,41.62804,-87.59007,10.2931,4.0161
2016,01JAN2016,17,31,17031824701,41.62816,-87.71862,9.7637,3.7917
2016,01JAN2016,17,31,17031824601,41.62868,-87.74495,9.5371,3.773
2016,01JAN2016,17,197,17197881005,41.62888,-87.94071,8.8686,3.9537
2016,01JAN2016,17,31,17031826500,41.63013,-87.61536,10.2717,4.1916
2016,01JAN2016,17,197,17197880408,41.63041,-88.15323,7.772,3.2938
2016,01JAN2016,17,197,17197880503,41.63135,-88.13442,7.8994,3.4153
2016,01JAN2016,17,197,17197880505,41.63214,-88.10227,7.8804,3.2671
2016,01JAN2016,17,31,17031825801,41.63453,-87.5725,10.3748,3.9685
2016,01JAN2016,17,31,17031826700,41.6362,-87.63351,9.9026,3.9156
2016,01JAN2016,17,31,17031826600,41.63635,-87.62297,10.1324,3.9325
2016,01JAN2016,17,197,17197881006,41.63651,-87.9215,8.8936,3.7973
2016,01JAN2016,17,31,17031826800,41.63743,-87.6599,10.0432,3.9417
2016,01JAN2016,17,31,17031825700,41.6375,-87.54467,10.2848,3.8169
2016,01JAN2016,17,31,17031824105,41.63784,-87.83752,9.2038,3.9275
2016,01JAN2016,17,31,17031824503,41.63787,-87.78029,9.4868,3.9429
2016,01JAN2016,17,31,17031826401,41.63879,-87.594,10.2118,4.0449
2016,01JAN2016,17,31,17031824400,41.63998,-87.72623,9.6931,3.7983
2016,01JAN2016,17,31,17031824300,41.64133,-87.69921,9.7846,3.7407
2016,01JAN2016,17,197,17197880204,41.64575,-88.11982,7.7227,3.2174
2016,01JAN2016,17,197,17197880203,41.64755,-88.08914,7.8883,3.3065
2016,01JAN2016,17,31,17031823603,41.65008,-87.7112,9.5673,3.4795
2016,01JAN2016,17,31,17031540101,41.65019,-87.59971,10.1303,3.8573
2016,01JAN2016,17,31,17031821500,41.65146,-87.63636,10.0344,3.8915
2016,01JAN2016,17,31,17031824006,41.65292,-87.9521,8.6118,3.6581
2016,01JAN2016,17,31,17031550200,41.6534,-87.56404,10.0786,3.7693
2016,01JAN2016,17,31,17031823602,41.65377,-87.75886,9.6718,3.7521
2016,01JAN2016,17,31,17031821300,41.65422,-87.66842,9.8879,3.7811
2016,01JAN2016,17,31,17031823904,41.65728,-87.80502,9.3715,3.6389
2016,01JAN2016,17,31,17031823604,41.6579,-87.78843,9.4242,3.6844
2016,01JAN2016,17,197,17197880308,41.65948,-88.17482,7.6618,3.3531
2016,01JAN2016,17,197,17197880310,41.66031,-88.21753,7.5594,3.3152
2016,01JAN2016,17,31,17031823903,41.6606,-87.81874,9.446,3.8059
2016,01JAN2016,17,31,17031823302,41.66164,-87.72312,9.717,3.5245
2016,01JAN2016,17,31,17031821402,41.66228,-87.65217,10.0688,3.7196
2016,01JAN2016,17,31,17031824005,41.66341,-88.01442,8.2162,3.6313
2016,01JAN2016,17,31,17031824003,41.66361,-87.98575,8.4603,3.5883
2016,01JAN2016,17,31,17031530503,41.66363,-87.63738,10.0551,3.9942
2016,01JAN2016,17,31,17031530502,41.66482,-87.6267,9.957,3.7658
2016,01JAN2016,17,31,17031550100,41.66512,-87.5354,10.3377,3.6656
2016,01JAN2016,17,31,17031823400,41.66513,-87.69649,9.8451,3.6942
2016,01JAN2016,17,31,17031823500,41.66559,-87.68316,9.9608,3.7127
2016,01JAN2016,17,197,17197880314,41.6659,-88.24536,7.5555,3.2854
2016,01JAN2016,17,197,17197880202,41.66592,-88.06044,7.8658,3.1641
2016,01JAN2016,17,31,17031821401,41.66619,-87.65785,9.8292,3.782
2016,01JAN2016,17,31,17031823605,41.66723,-87.77532,9.5279,3.6942
2016,01JAN2016,17,31,17031540102,41.6673,-87.60535,10.2011,3.8045
2016,01JAN2016,17,31,17031821200,41.66836,-87.67227,10.0312,3.761
2016,01JAN2016,17,31,17031823901,41.66874,-87.8388,9.2703,3.7055
2016,01JAN2016,17,31,17031530600,41.67038,-87.61893,10.0943,3.7549
2016,01JAN2016,17,197,17197880121,41.6728,-88.11974,7.6622,3.1305
2016,01JAN2016,17,31,17031530400,41.67405,-87.65155,10.0506,3.8234
2016,01JAN2016,17,31,17031530501,41.67427,-87.63221,10.219,3.8774
2016,01JAN2016,17,31,17031823200,41.67594,-87.75384,9.4268,3.4549
2016,01JAN2016,17,31,17031823303,41.67774,-87.72792,9.6686,3.5972
2016,01JAN2016,17,31,17031530300,41.68133,-87.65181,10.0466,3.9116
2016,01JAN2016,17,31,17031823304,41.6815,-87.70258,9.7665,3.4836
2016,01JAN2016,17,31,17031530200,41.68156,-87.63244,10.0534,3.764
2016,01JAN2016,17,31,17031530100,41.68184,-87.61788,10.0837,3.6632
2016,01JAN2016,17,31,17031824004,41.6834,-87.94696,8.6955,3.6773
2016,01JAN2016,17,31,17031838800,41.68347,-87.57228,10.1984,3.711
2016,01JAN2016,17,31,17031750500,41.6846,-87.67122,10.027,3.6892
2016,01JAN2016,17,197,17197880114,41.6852,-88.07896,7.8531,3.3477
2016,01JAN2016,17,31,17031750400,41.68556,-87.68481,9.9441,3.8136
2016,01JAN2016,17,31,17031823102,41.68577,-87.77914,9.4341,3.4837
2016,01JAN2016,17,31,17031740400,41.68725,-87.71932,9.7679,3.5958
2016,01JAN2016,17,31,17031823805,41.68739,-87.82427,9.2563,3.6225
2016,01JAN2016,17,31,17031823806,41.68808,-87.80594,9.3072,3.6349
2016,01JAN2016,17,31,17031823801,41.68831,-87.88086,8.8775,3.6776
2016,01JAN2016,17,31,17031750600,41.68863,-87.65207,9.8593,3.6794
2016,01JAN2016,17,31,17031491200,41.68879,-87.63746,10.0796,3.7659
2016,01JAN2016,17,31,17031491300,41.68889,-87.6278,10.0302,3.7231
2016,01JAN2016,17,31,17031491400,41.68912,-87.61683,10.1137,3.8197
2016,01JAN2016,17,31,17031500300,41.6893,-87.60537,10.1502,3.7372
2016,01JAN2016,17,31,17031520600,41.68948,-87.54039,10.1108,3.5112
2016,01JAN2016,17,31,17031823101,41.69088,-87.79283,9.4609,3.6494
2016,01JAN2016,17,31,17031520500,41.69308,-87.53088,10.3273,3.749
2016,01JAN2016,17,197,17197880306,41.69359,-88.16256,7.6091,3.1996
2016,01JAN2016,17,197,17197880113,41.69402,-88.06004,7.8491,3.3554
2016,01JAN2016,17,197,17197880115,41.69463,-88.07785,7.6948,3.2053
2016,01JAN2016,17,31,17031740300,41.69507,-87.71073,9.8625,3.477
2016,01JAN2016,17,197,17197880309,41.69537,-88.19556,7.4383,3.0501
2016,01JAN2016,17,31,17031750300,41.69538,-87.6861,10.0268,3.897
2016,01JAN2016,17,31,17031822801,41.69539,-87.73819,9.7075,3.4685
2016,01JAN2016,17,31,17031750200,41.69565,-87.67138,9.9449,3.6779
2016,01JAN2016,17,31,17031750100,41.69582,-87.65219,9.9653,3.7666
2016,01JAN2016,17,31,17031823002,41.69604,-87.76943,9.6149,3.5747
2016,01JAN2016,17,31,17031490901,41.69605,-87.61627,10.1043,3.7722
2016,01JAN2016,17,31,17031823803,41.69704,-87.82679,9.3347,3.5998
2016,01JAN2016,17,31,17031740100,41.69726,-87.69861,9.9319,3.6628
2016,01JAN2016,17,31,17031822802,41.69756,-87.72789,9.7179,3.4271
2016,01JAN2016,17,197,17197880105,41.69783,-88.10893,7.6168,3.0663
2016,01JAN2016,17,197,17197880106,41.69888,-88.09186,7.8312,3.1631
2016,01JAN2016,17,31,17031822602,41.69911,-87.75319,9.5876,3.5364
2016,01JAN2016,17,197,17197880120,41.69942,-88.12672,7.5923,3.1012
2016,01JAN2016,17,31,17031491000,41.69975,-87.62809,10.1078,3.8277
2016,01JAN2016,17,31,17031491100,41.69976,-87.63786,10.0809,3.882
2016,01JAN2016,17,31,17031500200,41.70087,-87.60024,10.1092,3.7293
2016,01JAN2016,17,31,17031520300,41.70112,-87.53956,10.2193,3.6952
2016,01JAN2016,17,197,17197880305,41.70211,-88.17649,7.4586,3.1197
2016,01JAN2016,17,197,17197880111,41.70235,-88.05815,7.9485,3.2964
2016,01JAN2016,17,197,17197880312,41.70272,-88.22015,7.4281,3.0916
2016,01JAN2016,17,31,17031720600,41.70276,-87.67724,9.8079,3.6074
2016,01JAN2016,17,197,17197880112,41.70284,-88.04091,8.0002,3.2428
2016,01JAN2016,17,31,17031720500,41.70284,-87.68916,9.7669,3.6243
2016,01JAN2016,17,31,17031520400,41.70299,-87.53073,10.3579,3.8891
2016,01JAN2016,17,31,17031730700,41.70308,-87.6502,10.1221,3.8751
2016,01JAN2016,17,31,17031720700,41.7031,-87.66511,9.935,3.7405
2016,01JAN2016,17,31,17031490902,41.70328,-87.61534,10.0293,3.8112
2016,01JAN2016,17,31,17031740200,41.70469,-87.71271,9.7376,3.544
2016,01JAN2016,17,43,17043845803,41.70471,-87.985,8.4455,3.6048
2016,01JAN2016,17,31,17031822702,41.70568,-87.73057,9.7185,3.6172
2016,01JAN2016,17,197,17197880107,41.70606,-88.07766,7.6867,3.1864
2016,01JAN2016,17,31,17031823001,41.70695,-87.78409,9.4889,3.5255
2016,01JAN2016,17,31,17031822601,41.70895,-87.75373,9.7362,3.7654
2016,01JAN2016,17,31,17031720400,41.70998,-87.68669,9.9255,3.6724
2016,01JAN2016,17,197,17197880116,41.71004,-88.05831,7.8736,3.2992
2016,01JAN2016,17,31,17031730600,41.71061,-87.65046,10.0809,3.7851
2016,01JAN2016,17,31,17031490800,41.71068,-87.61532,10.1835,3.8764
2016,01JAN2016,17,31,17031490700,41.71074,-87.62842,10.0765,3.7877
2016,01JAN2016,17,31,17031823702,41.71104,-87.83205,9.2122,3.5315
2016,01JAN2016,17,197,17197880313,41.71176,-88.24871,7.4092,2.9993
2016,01JAN2016,17,31,17031821900,41.71222,-87.69703,9.798,3.5774
2016,01JAN2016,17,31,17031822701,41.71237,-87.73035,9.7438,3.5972
2016,01JAN2016,17,31,17031720200,41.71313,-87.66598,9.9437,3.6853
2016,01JAN2016,17,31,17031510100,41.71314,-87.54992,10.438,3.9503
2016,01JAN2016,17,31,17031520200,41.71366,-87.53989,10.3371,3.7946
2016,01JAN2016,17,31,17031720300,41.71392,-87.67714,10.1714,3.8683
2016,01JAN2016,17,31,17031510200,41.71426,-87.56005,10.1977,3.8623
2016,01JAN2016,17,31,17031730500,41.71429,-87.63818,10.1789,3.9077
2016,01JAN2016,17,31,17031500100,41.71471,-87.59504,10.0668,3.7063
2016,01JAN2016,17,197,17197880117,41.71484,-88.0394,8.0489,3.2394
